uniprot_domain_id_1	uniprot_domain_id_2	uniprot_domain_pair_id
1877	25811	10179
1878	25811	10180
14542	3066	10181
16575	16575	10182
33592	33592	10183
25014	21505	10184
27994	3130	10185
11846	19139	10186
12243	25864	10187
13506	13352	10188
27481	27481	10189
27482	27481	10190
27482	27482	10191
24311	19279	10192
896	25864	10193
28077	3809	10194
19358	20412	10195
19358	20413	10196
4891	19408	10197
31318	10632	10198
31318	10633	10199
10632	31319	10200
5542	2113	10201
20522	23418	10202
20522	23419	10203
20525	23418	10204
20525	23419	10205
23418	20526	10206
23419	20526	10207
12173	18746	10208
4444	33631	10209
18515	18516	10210
18516	18516	10211
26020	27860	10212
11306	3130	10213
23560	23229	10214
17600	26278	10215
14456	7154	10216
14457	7154	10217
14458	7154	10218
14456	7155	10219
14457	7155	10220
14458	7155	10221
26291	862	10222
32453	23696	10223
29081	16992	10224
29083	16992	10225
5206	26278	10226
15780	32511	10227
32512	15780	10228
4163	4163	10229
11794	7763	10230
11795	7763	10231
11796	7763	10232
11797	7763	10233
7763	11798	10234
30539	9530	10235
30540	9531	10236
23849	20106	10237
12495	18604	10238
17696	6268	10239
17696	6270	10240
17696	6271	10241
11697	17828	10242
11697	17829	10243
17830	11697	10244
30264	7806	10245
3130	9289	10246
14158	15184	10247
14177	33910	10248
10261	33910	10249
17327	25926	10250
17329	25925	10251
6908	28913	10252
5473	26118	10253
5474	26118	10254
12411	12411	10255
12412	12412	10256
24311	14745	10257
27387	641	10258
642	27387	10259
643	27387	10260
15182	2331	10261
240	26278	10262
2329	23088	10263
23090	2330	10264
2542	1693	10265
1694	2542	10266
27637	6665	10267
27638	6665	10268
12172	12172	10269
12172	12173	10270
12173	12173	10271
18430	3809	10272
4756	26278	10273
9372	19279	10274
32488	754	10275
33976	26811	10276
27911	16635	10277
1332	3897	10278
3897	1333	10279
1334	3897	10280
1335	3897	10281
31940	31940	10282
31940	31941	10283
31941	31941	10284
31942	31942	10285
1519	19279	10286
14865	27002	10287
27003	14865	10288
30064	28796	10289
7807	2990	10290
7808	2990	10291
19720	19720	10292
19721	19721	10293
31004	33162	10294
23019	10073	10295
9704	15155	10296
28076	4426	10297
28077	4426	10298
2237	2237	10299
2237	2238	10300
2238	2238	10301
33873	27002	10302
27003	33873	10303
27003	33874	10304
16182	27002	10305
27003	16182	10306
9822	27002	10307
27003	9822	10308
13235	5334	10309
524	23229	10310
11276	19964	10311
19965	11276	10312
11278	19965	10313
22402	28796	10314
8803	28796	10315
9334	19964	10316
19965	9334	10317
1356	4891	10318
3554	3554	10319
3554	3555	10320
3555	3555	10321
19855	4891	10322
33273	19279	10323
24406	19279	10324
12295	33276	10325
1785	7047	10326
20219	2157	10327
9020	5582	10328
9020	5583	10329
22103	11446	10330
22104	11446	10331
22439	28796	10332
28087	17696	10333
17881	19279	10334
17882	19279	10335
18683	12781	10336
18684	12781	10337
12781	18685	10338
18683	12782	10339
18684	12782	10340
12782	18685	10341
9372	14236	10342
29081	33976	10343
29083	33976	10344
30013	25461	10345
11176	15155	10346
17060	24232	10347
17061	24232	10348
24232	17062	10349
9314	33200	10350
9314	33202	10351
1163	1829	10352
687	23125	10353
19721	2146	10354
7080	24336	10355
3280	3280	10356
3280	3282	10357
3282	3280	10358
3282	3282	10359
24937	21925	10360
24937	21926	10361
23246	13420	10362
2414	16988	10363
31538	11794	10364
31539	11794	10365
31538	11795	10366
31539	11795	10367
31538	11797	10368
31539	11797	10369
28087	9971	10370
26278	19279	10371
7202	26856	10372
2539	25864	10373
13686	22747	10374
4686	2463	10375
11579	27149	10376
11580	27149	10377
11471	11471	10378
3101	505	10379
506	3100	10380
29766	19279	10381
7269	19279	10382
15278	14416	10383
16094	25864	10384
14353	28491	10385
14354	28491	10386
28491	14355	10387
22858	17626	10388
10279	19279	10389
34107	16988	10390
34109	16988	10391
17242	19279	10392
25987	8951	10393
13590	32668	10394
13590	32669	10395
32670	13590	10396
32671	13590	10397
3130	18843	10398
2506	2506	10399
22948	25176	10400
25177	22947	10401
25177	22948	10402
21191	33617	10403
18250	28796	10404
19335	26565	10405
21678	32334	10406
7154	1467	10407
7154	1468	10408
7155	1467	10409
7155	1468	10410
22642	19494	10411
22642	19495	10412
22643	19494	10413
22643	19495	10414
22644	19494	10415
22644	19495	10416
5362	16992	10417
11471	28893	10418
5362	28796	10419
23277	22030	10420
31538	17861	10421
31539	17861	10422
31538	17862	10423
31539	17862	10424
31538	17864	10425
31539	17864	10426
21517	19714	10427
17130	21982	10428
17131	21982	10429
17132	21982	10430
19930	862	10431
863	19932	10432
19933	863	10433
27760	26278	10434
3213	18723	10435
1373	24336	10436
33687	28211	10437
26076	715	10438
12243	12243	10439
15346	30749	10440
12295	22030	10441
3213	22030	10442
25747	22030	10443
29165	21925	10444
29165	21926	10445
25627	4891	10446
25628	4891	10447
25629	4891	10448
2307	72	10449
2308	72	10450
2307	74	10451
2308	74	10452
76	2307	10453
76	2308	10454
31900	22763	10455
22763	31901	10456
17849	7118	10457
23746	2670	10458
13786	26278	10459
14975	13736	10460
14976	13736	10461
862	862	10462
862	863	10463
863	863	10464
864	864	10465
30251	30376	10466
28285	26879	10467
15527	11893	10468
31777	2391	10469
31777	22266	10470
5456	10050	10471
5456	10051	10472
5883	26856	10473
7154	28634	10474
7155	28634	10475
556	1674	10476
28796	32829	10477
10527	9982	10478
25076	7589	10479
802	33617	10480
11124	11124	10481
13986	6228	10482
13986	6229	10483
6015	6015	10484
7154	30363	10485
7154	30364	10486
7155	30363	10487
7155	30364	10488
22794	32408	10489
22794	32409	10490
32408	22795	10491
22795	32409	10492
16677	838	10493
16677	839	10494
838	16678	10495
16678	839	10496
7633	18746	10497
468	5113	10498
468	5114	10499
11151	23688	10500
20131	27860	10501
19375	19375	10502
28491	27531	10503
19209	23229	10504
10471	9638	10505
18612	26166	10506
33580	1302	10507
29307	14718	10508
29308	14718	10509
33025	27787	10510
15324	26278	10511
19492	18319	10512
30219	30219	10513
30220	30220	10514
16831	17492	10515
2087	24176	10516
2087	24177	10517
2087	24178	10518
33496	33054	10519
33497	33054	10520
19630	16727	10521
10180	25864	10522
23019	30019	10523
20131	26278	10524
32258	3076	10525
32259	3077	10526
23560	27860	10527
15310	15310	10528
7954	9554	10529
20144	4426	10530
10627	26278	10531
18639	16992	10532
5447	5447	10533
30532	412	10534
30533	413	10535
31900	2146	10536
2146	31901	10537
80	80	10538
31900	11638	10539
31901	11638	10540
18639	28796	10541
3517	23656	10542
8613	9314	10543
500	19400	10544
501	19400	10545
502	19400	10546
34245	6896	10547
34245	6897	10548
29445	30012	10549
34074	19321	10550
7609	26218	10551
34075	34075	10552
34076	34076	10553
4000	19279	10554
4001	19279	10555
26163	10050	10556
26163	10051	10557
10050	26164	10558
26164	10051	10559
27627	14354	10560
20144	12781	10561
20144	12782	10562
19926	30625	10563
15880	30421	10564
30422	15880	10565
15880	30423	10566
15881	30421	10567
30422	15881	10568
15881	30423	10569
15882	30424	10570
7675	7675	10571
18612	19408	10572
22141	18604	10573
22142	18604	10574
19344	15713	10575
11642	17797	10576
17798	11642	10577
9971	29094	10578
11260	11260	10579
28714	8064	10580
28714	8065	10581
28714	8066	10582
5159	11176	10583
11794	26886	10584
11795	26886	10585
11796	26886	10586
11797	26886	10587
26886	11798	10588
14353	9982	10589
14354	9982	10590
9982	14355	10591
1785	18430	10592
6297	11396	10593
32365	26811	10594
18769	18294	10595
7154	9347	10596
7155	9347	10597
19819	614	10598
14490	34034	10599
33630	4011	10600
4012	33630	10601
15324	715	10602
28235	25876	10603
501	22639	10604
2267	33976	10605
15375	32737	10606
32737	15376	10607
32737	15377	10608
15375	32738	10609
15376	32738	10610
32738	15377	10611
6240	26278	10612
19018	28128	10613
29441	33200	10614
29441	33202	10615
11642	360	10616
15099	15099	10617
15100	15100	10618
15100	15101	10619
15100	15102	10620
15100	15103	10621
15100	15104	10622
15100	15105	10623
15100	15106	10624
15100	15107	10625
15101	15100	10626
15101	15101	10627
15101	15102	10628
15101	15103	10629
15101	15104	10630
15101	15105	10631
15101	15106	10632
15101	15107	10633
15102	15100	10634
15102	15101	10635
15102	15102	10636
15102	15103	10637
15102	15104	10638
15102	15105	10639
15102	15106	10640
15102	15107	10641
15103	15100	10642
15103	15101	10643
15103	15102	10644
15103	15103	10645
15103	15104	10646
15103	15105	10647
15103	15106	10648
15103	15107	10649
15107	15104	10650
15107	15105	10651
15107	15106	10652
15107	15100	10653
15107	15101	10654
15107	15102	10655
15107	15103	10656
15107	15107	10657
19855	33617	10658
17159	1669	10659
4727	10073	10660
17437	19012	10661
14166	17424	10662
12214	12214	10663
14726	18316	10664
21517	8613	10665
22103	17696	10666
22104	17696	10667
17696	22105	10668
25485	19279	10669
26857	24339	10670
9971	14961	10671
31397	14265	10672
5883	7202	10673
2267	16992	10674
25864	9617	10675
34184	4444	10676
15889	14038	10677
24329	23662	10678
18744	27123	10679
18744	27124	10680
27123	18745	10681
18745	27124	10682
11291	30202	10683
1673	26009	10684
1674	26010	10685
11344	17953	10686
11344	17954	10687
17953	11345	10688
30582	22832	10689
30582	22833	10690
22832	30583	10691
30583	22833	10692
1181	5854	10693
26020	23229	10694
22795	18746	10695
24855	17849	10696
28369	20746	10697
28369	20747	10698
14542	14542	10699
14545	14545	10700
17927	8241	10701
21456	17849	10702
8001	3493	10703
6270	19279	10704
6271	19279	10705
33617	32829	10706
16953	16988	10707
10376	16644	10708
19966	6270	10709
19967	6270	10710
19969	6270	10711
19966	6271	10712
19967	6271	10713
19969	6271	10714
254	7601	10715
254	7602	10716
5442	15518	10717
5442	15519	10718
5442	15520	10719
15521	5442	10720
23104	6268	10721
23104	6270	10722
23104	6271	10723
23105	6268	10724
23105	6270	10725
23105	6271	10726
23106	6268	10727
6270	23106	10728
6271	23106	10729
15007	2509	10730
15007	2510	10731
15010	2509	10732
13786	18430	10733
11132	17151	10734
16050	16988	10735
16051	16988	10736
16053	16988	10737
16158	24106	10738
17964	18467	10739
22791	3130	10740
16094	3130	10741
21199	20172	10742
20173	21203	10743
21204	20173	10744
18724	4891	10745
24817	5542	10746
19721	27326	10747
11037	19363	10748
22635	18294	10749
10005	5980	10750
12059	17849	10751
15385	23229	10752
32215	25577	10753
5650	19353	10754
19351	5651	10755
19352	5651	10756
5651	19353	10757
748	748	10758
28542	25909	10759
28543	25910	10760
1818	20971	10761
1818	20972	10762
1818	20973	10763
20970	1819	10764
1819	20972	10765
20970	1820	10766
20971	1820	10767
1820	20972	10768
1820	20973	10769
20970	1821	10770
20972	1821	10771
1821	20973	10772
14125	14125	10773
14125	14126	10774
14126	14125	10775
14126	14126	10776
15375	7039	10777
15376	7040	10778
15377	7041	10779
30651	1163	10780
4891	32829	10781
5085	32803	10782
19696	23211	10783
8025	2272	10784
23560	25864	10785
3108	19279	10786
19502	17324	10787
19502	17325	10788
22934	16988	10789
24211	14236	10790
15410	11002	10791
15410	11003	10792
15410	11004	10793
17849	26166	10794
229	229	10795
230	229	10796
230	230	10797
853	19494	10798
853	19495	10799
854	19494	10800
854	19495	10801
7389	32404	10802
13293	18233	10803
33459	7154	10804
33459	7155	10805
14301	14301	10806
15385	19279	10807
19061	28128	10808
14198	18818	10809
15324	25864	10810
25428	26278	10811
4444	30749	10812
14953	33751	10813
11164	23940	10814
34247	19279	10815
34248	19279	10816
19279	34249	10817
19279	34250	10818
17030	26899	10819
9369	3770	10820
9369	3771	10821
3770	9370	10822
9370	3771	10823
5671	33880	10824
5671	33881	10825
32535	19694	10826
32535	19695	10827
32535	19696	10828
19694	32536	10829
32536	19695	10830
32536	19696	10831
19694	32537	10832
19695	32537	10833
32537	19696	10834
16988	19534	10835
3288	13736	10836
3289	13736	10837
7693	26776	10838
31147	31147	10839
13293	9372	10840
19209	3130	10841
18724	26278	10842
1992	7206	10843
22932	25433	10844
25627	25864	10845
25628	25864	10846
25629	25864	10847
19119	9702	10848
20997	20997	10849
20998	20998	10850
18814	11002	10851
26273	15615	10852
5206	18953	10853
16094	4891	10854
12620	22266	10855
12620	22267	10856
12620	22268	10857
19279	1693	10858
27860	3555	10859
3809	3809	10860
3809	3810	10861
3809	3811	10862
3810	3810	10863
3810	3811	10864
3811	3810	10865
3811	3811	10866
30251	28796	10867
21554	21554	10868
21555	21555	10869
21556	21556	10870
21556	21557	10871
21557	21556	10872
21557	21557	10873
4513	27125	10874
4184	13509	10875
4185	13509	10876
20131	25864	10877
2753	24327	10878
2753	24328	10879
19408	21385	10880
32650	3809	10881
12224	12224	10882
12225	12225	10883
11893	16210	10884
17849	17098	10885
9812	3539	10886
9812	3540	10887
30723	1674	10888
9669	7154	10889
7154	9670	10890
9669	7155	10891
7155	9670	10892
130	130	10893
32535	1821	10894
1818	32536	10895
1820	32536	10896
32536	1821	10897
1821	32537	10898
19565	33099	10899
19567	33099	10900
19568	33099	10901
19568	33101	10902
19565	33102	10903
19566	33102	10904
19567	33102	10905
19568	33102	10906
19565	33103	10907
19566	33103	10908
19567	33103	10909
19568	33103	10910
36	19279	10911
17185	2449	10912
17185	2450	10913
6240	25864	10914
16159	3601	10915
16160	3601	10916
31433	14466	10917
18233	21993	10918
21994	18233	10919
23145	20279	10920
23146	20279	10921
23145	20280	10922
23146	20280	10923
29277	23229	10924
19279	17096	10925
19279	17097	10926
18723	33276	10927
33276	18724	10928
10762	33587	10929
10763	33587	10930
33587	10764	10931
10765	33587	10932
33587	10766	10933
9064	3068	10934
33459	8384	10935
32488	6925	10936
19502	32488	10937
10627	25864	10938
20736	3809	10939
20737	3809	10940
20738	3809	10941
20739	3809	10942
20740	3809	10943
20741	3809	10944
20742	3809	10945
20743	3809	10946
19179	16090	10947
19179	16091	10948
19180	16090	10949
19180	16091	10950
19181	16090	10951
19181	16091	10952
19183	16091	10953
16090	19184	10954
19184	16091	10955
16092	19184	10956
19185	16091	10957
19185	16092	10958
7020	14108	10959
5451	28099	10960
13293	6922	10961
240	16831	10962
31017	25456	10963
26709	31385	10964
11164	31556	10965
19279	10711	10966
10712	19279	10967
10762	24533	10968
10762	24534	10969
10762	24535	10970
10763	24533	10971
10763	24534	10972
10763	24535	10973
24533	10764	10974
24534	10764	10975
10764	24535	10976
10765	24533	10977
10765	24534	10978
10765	24535	10979
24533	10766	10980
24534	10766	10981
10766	24535	10982
10180	26278	10983
26940	33858	10984
26940	33859	10985
21153	31864	10986
33459	4182	10987
33976	9843	10988
16164	26164	10989
12779	30329	10990
10098	21389	10991
10099	21389	10992
11164	11650	10993
7633	27125	10994
9982	11014	10995
22812	30138	10996
22813	30138	10997
19209	17849	10998
17056	18724	10999
2468	23229	11000
907	907	11001
27882	12168	11002
12169	27883	11003
12169	27884	11004
12169	27885	11005
21483	7265	11006
22635	26133	11007
22637	26132	11008
19209	25737	11009
16977	19279	11010
18639	33617	11011
32064	17479	11012
32065	17479	11013
16881	20144	11014
8018	8018	11015
8018	8019	11016
8019	8019	11017
8019	8020	11018
8020	8020	11019
16403	11150	11020
26835	31320	11021
500	19279	11022
501	19279	11023
502	19279	11024
19855	28796	11025
4011	23753	11026
4012	23753	11027
1161	10630	11028
1308	20172	11029
1310	20173	11030
1312	20173	11031
1313	20173	11032
22267	4279	11033
4279	22268	11034
22267	4280	11035
4280	22268	11036
29099	16831	11037
25414	14505	11038
17711	19279	11039
24339	24339	11040
8864	3297	11041
8865	3297	11042
7365	2410	11043
10130	8182	11044
4779	10956	11045
4779	10957	11046
15385	1434	11047
27994	18612	11048
19148	19148	11049
1356	19279	11050
18763	11151	11051
20754	10051	11052
30339	10051	11053
1356	26278	11054
3209	13509	11055
3210	13509	11056
34199	33617	11057
1434	3809	11058
1467	28791	11059
1468	28791	11060
23668	18430	11061
23577	23233	11062
25535	29767	11063
12827	19682	11064
2577	1454	11065
2577	1455	11066
2577	1456	11067
2577	1457	11068
2577	1461	11069
2578	1453	11070
2578	1454	11071
2578	1455	11072
2578	1456	11073
2578	1457	11074
2578	1458	11075
2578	1459	11076
2578	1460	11077
2578	1461	11078
2579	1453	11079
1454	2579	11080
1455	2579	11081
1456	2579	11082
1457	2579	11083
1461	2579	11084
2580	1454	11085
2580	1455	11086
2580	1456	11087
2580	1457	11088
2580	1461	11089
2582	1453	11090
2583	1453	11091
1454	2583	11092
1455	2583	11093
1456	2583	11094
1457	2583	11095
1458	2583	11096
1459	2583	11097
1460	2583	11098
1461	2583	11099
13293	14236	11100
23481	23481	11101
23180	26225	11102
11306	23229	11103
16206	2513	11104
9184	7202	11105
9185	7202	11106
13155	4079	11107
4318	4521	11108
33290	10050	11109
33290	10051	11110
15297	9672	11111
13293	16977	11112
13386	32998	11113
13386	32999	11114
13387	32998	11115
13387	32999	11116
20789	19279	11117
30283	5222	11118
28634	3571	11119
28634	3572	11120
13293	21541	11121
9971	25456	11122
15375	520	11123
15375	521	11124
15375	522	11125
520	15376	11126
15376	521	11127
15376	522	11128
520	15377	11129
521	15377	11130
15377	522	11131
19358	9013	11132
27876	27876	11133
27877	27877	11134
27274	30202	11135
34147	32837	11136
5643	19279	11137
28297	33203	11138
22447	641	11139
642	22447	11140
643	22447	11141
754	29741	11142
14195	14195	11143
14196	14196	11144
27124	20974	11145
18282	16187	11146
18612	9289	11147
30405	11878	11148
30408	11879	11149
30408	11880	11150
30409	11879	11151
30409	11880	11152
32537	17453	11153
32537	17454	11154
20716	28369	11155
11291	11573	11156
26273	14466	11157
1356	715	11158
13673	17597	11159
17600	715	11160
24921	18096	11161
24921	18097	11162
13986	13770	11163
30948	4774	11164
4756	19279	11165
24273	33976	11166
4779	16772	11167
25338	33383	11168
18683	18683	11169
18683	18684	11170
18683	18685	11171
18684	18684	11172
18684	18685	11173
18685	18685	11174
18128	18128	11175
18128	18129	11176
18130	18130	11177
7170	28491	11178
17737	9843	11179
21222	21222	11180
7766	1173	11181
7766	1174	11182
34184	11262	11183
17600	25864	11184
22402	33617	11185
665	31868	11186
31864	666	11187
666	31869	11188
32365	32829	11189
21843	21843	11190
21843	21844	11191
21843	21845	11192
21844	21845	11193
21845	21845	11194
21846	21846	11195
926	4567	11196
28491	19279	11197
24273	16831	11198
28233	19279	11199
33976	3431	11200
23104	2893	11201
715	17492	11202
24937	4270	11203
17327	6429	11204
4891	18843	11205
22726	31499	11206
27874	21327	11207
27875	21327	11208
6393	6393	11209
6393	6394	11210
6394	6394	11211
15361	23233	11212
8929	2012	11213
8929	2013	11214
19358	8461	11215
19358	8462	11216
13334	25810	11217
29906	32737	11218
32737	29907	11219
32737	29908	11220
29906	32738	11221
29907	32738	11222
32738	29908	11223
11333	11333	11224
11333	11334	11225
11334	11334	11226
33091	14353	11227
25428	25864	11228
5473	19363	11229
5474	19363	11230
10013	6376	11231
18578	33078	11232
18578	33079	11233
687	25612	11234
89	19763	11235
19855	17737	11236
26163	21407	11237
12243	23229	11238
33093	22054	11239
33093	22056	11240
33094	22055	11241
33095	22054	11242
33095	22056	11243
33096	22057	11244
15741	1245	11245
15742	1245	11246
1246	15741	11247
1246	15742	11248
12495	19279	11249
17013	25864	11250
13235	13235	11251
25577	9289	11252
26857	26857	11253
18684	23101	11254
23101	18685	11255
18684	23102	11256
23102	18685	11257
30659	30659	11258
21037	21037	11259
12065	32722	11260
12065	32726	11261
12066	32723	11262
32722	12067	11263
12067	32726	11264
12068	32723	11265
12069	32723	11266
12072	32723	11267
12074	32723	11268
16005	3211	11269
18200	18201	11270
18201	18201	11271
18202	18203	11272
22141	1437	11273
22142	1437	11274
1437	22143	11275
1437	22144	11276
500	2193	11277
502	2193	11278
4983	8167	11279
7622	11446	11280
7623	11446	11281
23653	10091	11282
23653	10092	11283
18684	14542	11284
22562	614	11285
24774	22054	11286
24774	22056	11287
24775	22055	11288
24776	22055	11289
24777	22055	11290
